obs_number,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
44606,1083,6,4,1,1.292745721,2627,1,0.888450288,1
44607,1123,6,4,1,0.345746344,2873,10,0.888450288,1
44608,921,6,4,6,0.306807848,1743,1,0.943194554,1
44609,1147,6,4,6,1.237039875,3515,1,0.888450288,1
44610,1174,6,4,6,0.735687264,2920,1,0.943194554,1
44611,1148,6,4,1,1.268871787,2522,10,0.943194554,1
44612,1143,6,4,6,1.129607173,3086,1,0.888450288,1
44613,1010,6,4,6,1.153481107,2756,1,0.888450288,1
44614,958,6,4,1,1.077880316,2416,1,0.943194554,1
44615,1198,6,4,1,1.093796272,3080,10,0.888450288,1
44616,948,6,4,1,0.461137024,2148,1,0.888450288,1
44617,1155,6,4,1,1.726455519,2994,10,0.943194554,1
44618,1049,6,4,6,0.47705298,2450,1,0.888450288,1
44619,1094,6,4,1,1.531485059,2477,10,0.943194554,1
44620,955,6,4,1,0.564590738,2725,10,0.943194554,1
44621,1068,6,4,1,0.194544763,2024,10,0.888450288,1
44622,1049,6,4,6,0.763540187,2785,1,0.943194554,1
44623,1051,6,4,1,0.715792319,2531,1,0.943194554,1
44624,1158,6,4,1,0.707834341,2686,10,0.943194554,1
44625,960,6,4,6,0.847098955,2708,10,0.888450288,1
44626,1123,6,4,6,1.328556622,3007,1,0.888450288,1
44627,1149,6,4,6,1.523527081,3432,10,0.888450288,1
44628,1100,6,4,6,1.225102908,2680,10,0.943194554,1
44629,1051,6,4,6,1.121649195,3104,10,0.943194554,1
44630,972,6,4,6,0.389515223,2554,10,0.943194554,1
44631,1144,6,4,6,1.264892798,2667,1,0.888450288,1
44632,851,6,4,1,0.44124208,2125,1,0.943194554,1
44633,1047,6,4,1,1.225102908,2676,1,0.943194554,1
44634,1203,6,4,6,1.726455519,3526,10,0.888450288,1
44635,1000,6,4,1,0.707834341,2357,1,0.888450288,1
44636,1091,6,4,6,0.020320642,2395,1,0.943194554,1
44637,1124,6,4,6,0.731708275,2439,10,0.888450288,1
44638,1066,6,4,6,1.145523129,3208,1,0.943194554,1
44639,1041,6,4,1,0.894846823,2649,1,0.888450288,1
44640,899,6,4,1,0.624275573,2186,10,0.943194554,1
44641,1083,6,4,1,0.190565774,1845,10,0.943194554,1
44642,957,6,4,6,0.3616623,1670,10,0.888450288,1
44643,1028,6,4,6,1.388241456,2701,10,0.888450288,1
44644,1138,6,4,1,0.803330076,2874,1,0.888450288,1
44645,1091,6,4,1,1.579232927,3427,10,0.888450288,1
44646,1058,6,4,1,0.890867834,2985,1,0.943194554,1
44647,1063,6,4,1,0.703855352,2827,10,0.888450288,1
44648,940,6,4,6,0.699876363,2484,10,0.943194554,1
44649,985,6,4,1,0.465116013,2251,10,0.943194554,1
44650,899,6,4,6,0.55663276,2633,1,0.943194554,1
44651,1138,6,4,6,0.540716804,2384,10,0.943194554,1
44652,885,6,4,6,0.461137024,1845,1,0.943194554,1
44653,1045,6,4,1,0.815267043,3012,1,0.888450288,1
44654,806,6,4,6,1.026153459,2531,1,0.888450288,1
44655,978,6,4,1,0.847098955,2485,10,0.888450288,1
44656,1112,6,4,1,1.093796272,3251,10,0.943194554,1
44657,1002,6,4,1,0.958510647,2207,10,0.943194554,1
44658,1159,6,4,1,1.006258514,3138,10,0.888450288,1
44659,984,6,4,1,0.679981418,2688,1,0.888450288,1
44660,974,6,4,1,0.413389157,2080,1,0.943194554,1
44661,1052,6,4,1,0.94657368,2192,1,0.943194554,1
44662,1119,6,4,1,0.504905903,2313,1,0.943194554,1
44663,1054,6,4,6,0.863014911,2419,1,0.943194554,1
44664,1114,6,4,6,0.890867834,2674,10,0.943194554,1
44665,997,6,4,1,0.787414121,2732,1,0.943194554,1
44666,852,6,4,6,0.668044451,2260,1,0.943194554,1
44667,1201,6,4,6,1.065943349,2930,10,0.943194554,1
44668,974,6,4,1,0.036236598,2016,1,0.943194554,1
44669,1086,6,4,1,0.934636713,2890,10,0.943194554,1
44670,1288,6,4,1,1.885615078,3475,10,0.888450288,1
44671,1156,6,4,6,1.157460095,2793,10,0.943194554,1
44672,1069,6,4,1,0.886888845,2725,1,0.943194554,1
44673,1157,6,4,6,1.292745721,2514,1,0.888450288,1
44674,1112,6,4,1,1.288766732,3345,1,0.943194554,1
44675,1109,6,4,6,1.328556622,3087,1,0.943194554,1
44676,1106,6,4,6,1.49169517,3260,1,0.943194554,1
44677,1050,6,4,1,1.089817283,2283,10,0.943194554,1
44678,1045,6,4,1,0.465116013,2594,1,0.943194554,1
44679,1040,6,4,1,0.393494212,2659,10,0.888450288,1
44680,1227,6,4,6,1.734413497,3272,10,0.943194554,1
44681,989,6,4,6,1.042069415,2225,10,0.943194554,1
44682,1004,6,4,6,0.628254561,2583,10,0.943194554,1
44683,929,6,4,6,0.28208252,2182,1,0.888450288,1
44684,1147,6,4,1,1.348451566,2811,10,0.943194554,1
44685,1001,6,4,1,0.305956454,2095,10,0.943194554,1
44686,920,6,4,1,0.679981418,2213,1,0.943194554,1
44687,1023,6,4,1,0.735687264,2745,1,0.943194554,1
44688,1074,6,4,6,1.002279525,2442,10,0.943194554,1
44689,1180,6,4,1,1.475779214,2790,1,0.888450288,1
44690,863,6,4,1,0.146796895,2283,10,0.888450288,1
44691,1194,6,4,6,1.010237503,2955,1,0.943194554,1
44692,962,6,4,1,0.660086473,2040,10,0.888450288,1
44693,1116,6,4,1,1.658812707,2708,10,0.888450288,1
44694,1147,6,4,6,0.878930867,2501,10,0.943194554,1
44695,950,6,4,1,0.755582209,2876,10,0.888450288,1
44696,1122,6,4,1,0.863014911,2558,1,0.888450288,1
44697,1052,6,4,1,1.674728663,3535,1,0.943194554,1
44698,1014,6,4,1,0.333809377,2349,10,0.888450288,1
44699,999,6,4,6,0.679981418,2299,10,0.888450288,1
44700,1177,6,4,1,1.038090426,2932,1,0.943194554,1
44701,1089,6,4,6,0.922699746,2546,1,0.888450288,1
44702,1050,6,4,6,0.699876363,2295,1,0.943194554,1
44703,968,6,4,6,1.149502118,2693,1,0.888450288,1
44704,1034,6,4,1,0.98238458,3144,1,0.888450288,1
44705,1005,6,4,6,1.754308442,2877,10,0.888450288,1
44706,1122,6,4,1,0.739666253,2388,10,0.943194554,1
44707,1028,6,4,6,0.552653771,2332,10,0.888450288,1
44708,1007,6,4,6,0.604380628,2629,10,0.888450288,1
44709,1089,6,4,1,1.396199434,2761,10,0.943194554,1
44710,987,6,4,6,0.994321547,2702,1,0.888450288,1
44711,898,6,4,6,0.950552669,2544,1,0.888450288,1
44712,1294,6,4,1,1.483737192,3416,10,0.943194554,1
44713,1031,6,4,6,1.519548092,2874,1,0.888450288,1
44714,928,6,4,6,0.492968936,1861,1,0.888450288,1
44715,1112,6,4,1,0.970447614,3499,10,0.943194554,1
44716,1184,6,4,1,1.312640666,3157,10,0.888450288,1
44717,1062,6,4,1,0.847098955,2698,1,0.888450288,1
44718,1073,6,4,1,0.847098955,2696,10,0.943194554,1
44719,1048,6,4,1,1.002279525,2303,10,0.888450288,1
44720,1184,6,4,1,0.79139311,2845,1,0.943194554,1
44721,1083,6,4,6,0.660086473,2378,1,0.888450288,1
44722,1092,6,4,1,1.758287431,2993,1,0.943194554,1
44723,1115,6,4,1,0.847098955,2323,1,0.943194554,1
44724,1166,6,4,1,0.898825812,2718,10,0.943194554,1
44725,1148,6,4,1,0.266166565,1980,1,0.888450288,1
44726,1105,6,4,6,1.726455519,3393,10,0.888450288,1
44727,1067,6,4,1,0.966468625,2595,1,0.943194554,1
44728,1144,6,4,1,2.008963737,3073,1,0.943194554,1
44729,1034,6,4,1,1.344472577,2662,10,0.943194554,1
44730,948,6,4,6,0.496947925,2109,1,0.888450288,1
44731,1090,6,4,6,1.077880316,2724,10,0.943194554,1
44732,1051,6,4,1,1.503632137,3544,1,0.943194554,1
44733,973,6,4,6,1.328556622,2812,10,0.943194554,1
44734,1096,6,4,1,0.099049027,2356,1,0.943194554,1
44735,1117,6,4,6,0.660086473,2884,1,0.888450288,1
44736,1119,6,4,1,1.161439084,2783,10,0.943194554,1
44737,991,6,4,1,0.182607796,2401,10,0.888450288,1
44738,1138,6,4,6,0.71181333,2527,10,0.888450288,1
44739,1011,6,4,1,0.457158035,2742,1,0.888450288,1
44740,1160,6,4,1,2.136291384,3382,1,0.943194554,1
44741,1203,6,4,1,0.783435132,2464,10,0.888450288,1
44742,1090,6,4,6,0.986363569,2443,1,0.888450288,1
44743,1135,6,4,1,0.234334653,2693,1,0.943194554,1
44744,1037,6,4,6,1.237039875,3178,10,0.943194554,1
44745,954,6,4,6,0.329830388,2222,1,0.943194554,1
44746,1000,6,4,1,0.831182999,2948,1,0.943194554,1
44747,1086,6,4,6,1.523527081,3014,1,0.888450288,1
44748,1086,6,4,1,0.417368146,2349,10,0.943194554,1
44749,782,6,4,6,0.151627278,2055,1,0.888450288,1
44750,1005,6,4,1,0.799351088,2303,1,0.888450288,1
44751,907,6,4,6,0.270145554,2453,10,0.943194554,1
44752,1014,6,4,1,0.012362664,2439,1,0.888450288,1
44753,1116,6,4,1,1.579232927,3292,10,0.888450288,1
44754,1062,6,4,1,1.483737192,2776,1,0.943194554,1
44755,809,6,4,1,0.301977465,1999,10,0.888450288,1
44756,1083,6,4,1,0.532758826,2480,10,0.943194554,1
44757,1014,6,4,6,1.109712228,2965,1,0.888450288,1
44758,867,6,4,1,0.075175094,1716,10,0.943194554,1
44759,1005,6,4,1,1.392220445,3161,1,0.943194554,1
44760,1243,6,4,6,1.511590114,3083,10,0.943194554,1
44761,1065,6,4,1,0.572548716,2638,1,0.943194554,1
44762,1115,6,4,6,1.018195481,2679,1,0.888450288,1
44763,940,6,4,6,0.290040498,2056,1,0.888450288,1
44764,963,6,4,6,0.974426603,2897,1,0.888450288,1
44765,864,6,4,6,0.82720401,2380,1,0.888450288,1
44766,877,6,4,1,0.163564245,1964,10,0.888450288,1
44767,1056,6,4,1,1.312640666,3006,1,0.888450288,1
44768,976,6,4,6,0.564590738,2523,10,0.943194554,1
44769,945,6,4,6,1.857762156,2984,1,0.888450288,1
44770,1057,6,4,1,1.149502118,3060,1,0.888450288,1
44771,922,6,4,6,1.782161365,3397,10,0.888450288,1
44772,936,6,4,6,0.309935443,2310,10,0.888450288,1
44773,1086,6,4,1,0.620296584,2451,10,0.943194554,1
44774,1035,6,4,6,1.340493588,2739,1,0.943194554,1
44775,973,6,4,6,0.990342558,2817,1,0.888450288,1
44776,877,6,4,6,0.731708275,2540,10,0.943194554,1
44777,851,6,4,1,0.059259138,2356,1,0.888450288,1
44778,1047,6,4,1,0.723750297,2516,1,0.888450288,1
44779,989,6,4,1,1.503632137,2867,10,0.888450288,1
44780,1003,6,4,6,0.433284102,2450,1,0.943194554,1
44781,1091,6,4,1,0.20648173,2312,10,0.943194554,1
44782,964,6,4,6,1.034111437,2658,1,0.888450288,1
44783,1090,6,4,1,0.819246032,3160,10,0.943194554,1
44784,1056,6,4,1,0.695897374,2694,1,0.943194554,1
44785,892,6,4,1,1.002279525,2609,1,0.943194554,1
44786,1067,6,4,6,1.264892798,2959,1,0.888450288,1
44787,1141,6,4,6,0.465116013,3064,10,0.888450288,1
44788,1039,6,4,6,1.054006382,2749,1,0.943194554,1
44789,979,6,4,1,0.863014911,2754,10,0.943194554,1
44790,980,6,4,1,0.843119966,2559,1,0.888450288,1
44791,1279,6,4,6,1.10175425,3287,10,0.888450288,1
44792,902,6,4,1,0.465116013,2130,1,0.943194554,1
44793,1013,6,4,1,0.847098955,2374,10,0.943194554,1
44794,939,6,4,6,0.342618749,2372,10,0.888450288,1
44795,1234,6,4,6,1.336514599,3181,10,0.888450288,1
44796,939,6,4,6,0.465116013,2765,10,0.943194554,1
44797,993,6,4,1,0.878930867,2834,10,0.888450288,1
44798,867,6,4,6,0.346597738,1640,1,0.943194554,1
44799,1009,6,4,1,0.660086473,3037,1,0.943194554,1
44800,937,6,4,6,0.954531658,2335,1,0.943194554,1
44801,1220,6,4,6,0.831182999,2632,1,0.943194554,1
44802,1077,6,4,6,1.205207963,3181,1,0.888450288,1
44803,1110,6,4,1,0.668044451,2806,10,0.888450288,1
44804,1100,6,4,6,0.560611749,2612,10,0.888450288,1
44805,1035,6,4,6,0.28208252,2212,10,0.888450288,1
44806,1050,6,4,1,0.843119966,3001,1,0.943194554,1
44807,1136,6,4,1,1.786140354,2774,1,0.888450288,1
44808,1318,6,4,6,2.004984748,3409,10,0.888450288,1
44809,1032,6,4,6,1.328556622,2901,10,0.888450288,1
44810,949,6,4,1,1.33253561,2933,10,0.943194554,1
44811,1046,6,4,1,0.67202344,3230,10,0.943194554,1
44812,983,6,4,6,0.715792319,2528,1,0.888450288,1
44813,1071,6,4,1,1.002279525,2776,10,0.943194554,1
44814,1280,6,4,6,1.901531034,3052,10,0.888450288,1
44815,1157,6,4,6,0.942594691,2724,10,0.943194554,1
44816,1109,6,4,6,0.644170517,2029,1,0.888450288,1
44817,1116,6,4,1,0.819246032,2760,1,0.943194554,1
44818,1142,6,4,6,1.356409544,3214,10,0.888450288,1
44819,917,6,4,6,0.47705298,2112,10,0.888450288,1
44820,945,6,4,1,1.591169894,3153,10,0.888450288,1
44821,1022,6,4,6,1.328556622,3545,10,0.943194554,1
44822,856,6,4,1,0.075175094,2160,1,0.888450288,1
44823,1068,6,4,6,0.325851399,2862,10,0.943194554,1
44824,981,6,4,6,0.238313642,1925,1,0.943194554,1
44825,1008,6,4,1,1.145523129,2835,10,0.888450288,1
44826,925,6,4,1,1.14154414,1988,1,0.943194554,1
44827,998,6,4,1,0.262187576,2183,10,0.943194554,1
44828,1080,6,4,6,1.125628184,2695,1,0.943194554,1
44829,1062,6,4,6,0.500926914,3049,1,0.943194554,1
44830,987,6,4,6,0.532758826,2299,10,0.888450288,1
44831,1160,6,4,6,0.898825812,2632,1,0.888450288,1
44832,1202,6,4,6,1.057985371,2673,10,0.943194554,1
44833,1057,6,4,6,0.676002429,2350,1,0.888450288,1
44834,1099,6,4,1,0.974426603,2604,1,0.888450288,1
44835,1197,6,4,6,1.479758203,3376,10,0.888450288,1
44836,975,6,4,1,0.644170517,2134,1,0.888450288,1
44837,1172,6,4,1,1.33253561,3246,10,0.888450288,1
44838,1122,6,4,1,0.799351088,2415,10,0.943194554,1
44839,1103,6,4,6,1.320598644,3038,1,0.943194554,1
44840,1042,6,4,6,0.24627162,2092,10,0.888450288,1
44841,1089,6,4,6,0.962489636,2612,1,0.943194554,1
44842,924,6,4,1,0.676002429,2419,1,0.943194554,1
44843,1179,6,4,6,0.863014911,3076,1,0.888450288,1
44844,1043,6,4,6,0.09109105,2386,1,0.888450288,1
44845,1044,6,4,6,0.155606267,1437,10,0.888450288,1
44846,1017,6,4,1,0.815267043,2003,1,0.888450288,1
44847,1013,6,4,1,0.524800848,2399,1,0.888450288,1
44848,967,6,4,1,0.787414121,2715,10,0.943194554,1
44849,999,6,4,1,0.055280149,2340,1,0.888450288,1
44850,1201,6,4,6,1.209186952,3241,10,0.888450288,1
44851,1031,6,4,1,1.666770685,2780,10,0.943194554,1
44852,1053,6,4,1,1.25693482,2907,1,0.943194554,1
44853,999,6,4,1,0.795372099,2399,1,0.888450288,1
44854,908,6,4,1,0.095070038,2071,10,0.888450288,1
44855,1039,6,4,1,1.443947302,2518,1,0.943194554,1
44856,890,6,4,6,0.433284102,2496,10,0.943194554,1
44857,999,6,4,1,0.94657368,2900,10,0.888450288,1
44858,1104,6,4,1,1.129607173,3065,10,0.888450288,1
44859,944,6,4,6,0.755582209,2564,1,0.888450288,1
44860,1122,6,4,6,1.185313018,3293,1,0.943194554,1
44861,1039,6,4,1,0.759561198,2492,10,0.943194554,1
44862,1021,6,4,6,0.743645242,2689,10,0.888450288,1
44863,1136,6,4,6,0.831182999,2537,1,0.943194554,1
44864,916,6,4,1,0.620296584,2421,1,0.888450288,1
44865,903,6,4,1,0.592443661,2492,10,0.943194554,1
44866,988,6,4,6,0.12690195,2052,10,0.943194554,1
44867,1155,6,4,6,1.201228974,3021,10,0.943194554,1
44868,1060,6,4,6,1.189292007,2661,10,0.888450288,1
44869,1023,6,4,1,0.210460719,2691,1,0.943194554,1
44870,1027,6,4,1,1.133586162,2679,1,0.943194554,1
44871,1027,6,4,1,0.898825812,2479,1,0.888450288,1
44872,1287,6,4,6,1.829909233,3562,1,0.943194554,1
44873,1151,6,4,6,0.75160322,2927,10,0.943194554,1
44874,1080,6,4,1,0.345746344,2266,1,0.943194554,1
44875,1039,6,4,6,0.174649818,2472,1,0.943194554,1
44876,865,6,4,6,0.274975936,2068,1,0.943194554,1
44877,1041,6,4,1,1.165418073,2837,1,0.888450288,1
44878,849,6,4,6,0.588464672,2194,10,0.888450288,1
44879,1174,6,4,6,1.690644618,3128,1,0.888450288,1
44880,1115,6,4,6,0.679981418,2201,10,0.888450288,1
44881,1178,6,4,1,1.8418462,3166,1,0.888450288,1
44882,1003,6,4,6,0.974426603,3046,1,0.943194554,1
44883,1009,6,4,1,0.851077944,2626,1,0.943194554,1
44884,997,6,4,1,0.795372099,3000,1,0.888450288,1
44885,1099,6,4,1,1.813993277,3096,1,0.888450288,1
44886,1126,6,4,1,1.503632137,3388,1,0.943194554,1
44887,1122,6,4,6,1.268871787,3022,10,0.888450288,1
44888,1168,6,4,1,1.989068792,3045,10,0.888450288,1
44889,1158,6,4,6,0.942594691,3046,1,0.888450288,1
44890,980,6,4,6,0.067217116,2103,10,0.943194554,1
44891,1078,6,4,6,1.077880316,3009,10,0.943194554,1
44892,1059,6,4,1,0.990342558,2566,10,0.888450288,1
44893,1017,6,4,6,1.093796272,2651,10,0.888450288,1
44894,1167,6,4,6,1.145523129,2669,1,0.943194554,1
44895,1161,6,4,1,1.531485059,3043,1,0.888450288,1
44896,1001,6,4,6,1.050027393,2968,1,0.888450288,1
44897,1033,6,4,6,0.238313642,2419,1,0.943194554,1
44898,1104,6,4,6,1.328556622,3145,10,0.943194554,1
44899,1095,6,4,6,1.173376051,3306,10,0.888450288,1
44900,928,6,4,6,0.572548716,2632,1,0.888450288,1
44901,1085,6,4,1,0.75160322,2870,1,0.943194554,1
44902,879,6,4,1,0.445221069,2612,1,0.943194554,1
44903,1136,6,4,6,1.06196436,2755,10,0.888450288,1
44904,1056,6,4,1,0.568569727,2134,1,0.888450288,1
44905,999,6,4,6,0.819246032,2858,10,0.888450288,1
44906,1099,6,4,1,1.404157412,3258,1,0.888450288,1
44907,967,6,4,1,1.121649195,2893,10,0.888450288,1
44908,1181,6,4,6,0.564590738,2588,10,0.943194554,1
44909,1084,6,4,1,0.628254561,2411,10,0.888450288,1
44910,961,6,4,1,0.94657368,2842,1,0.888450288,1
44911,1192,6,4,1,1.105733239,2802,1,0.943194554,1
44912,1120,6,4,1,0.544695793,2603,1,0.888450288,1
44913,1006,6,4,6,1.276829765,2813,10,0.888450288,1
44914,926,6,4,1,0.457158035,1859,10,0.943194554,1
44915,1068,6,4,6,1.591169894,2889,1,0.888450288,1
44916,1172,6,4,1,0.938615702,2686,10,0.943194554,1
44917,1280,6,4,1,1.634938773,3377,10,0.943194554,1
44918,1125,6,4,6,1.658812707,2952,1,0.888450288,1
44919,1155,6,4,1,1.093796272,2668,10,0.888450288,1
44920,1181,6,4,1,1.56729596,3041,1,0.943194554,1
44921,975,6,4,6,1.133586162,2722,1,0.888450288,1
44922,259,6,4,11,0.617168988,953,12,0.943194554,0
44923,302,6,4,1,0.76837057,910,6,0.943194554,0
44924,322,6,4,11,0.796223492,912,12,0.943194554,0
44925,329,6,4,5,0.764391581,1017,6,0.943194554,0
44926,344,6,4,11,0.529631231,989,12,0.943194554,0
44927,272,6,4,5,0.732559669,852,6,0.943194554,0
44928,312,6,4,5,0.875803272,869,6,0.943194554,0
44929,292,6,4,1,0.617168988,858,12,0.943194554,0
44930,255,6,4,1,0.772349559,851,12,0.943194554,0
44931,359,6,4,5,0.485862352,1042,6,0.943194554,0
44932,370,6,4,5,0.469946396,923,12,0.943194554,0
44933,355,6,4,5,0.390366617,975,12,0.943194554,0
44934,305,6,4,5,0.847950349,877,6,0.943194554,0
44935,361,6,4,5,0.370471672,951,12,0.943194554,0
44936,355,6,4,1,0.481883363,961,6,0.943194554,0
44937,341,6,4,1,0.617168988,985,12,0.943194554,0
44938,335,6,4,5,0.390366617,1003,6,0.943194554,0
44939,330,6,4,1,0.442093473,1009,6,0.943194554,0
44940,313,6,4,1,0.776328548,923,12,0.943194554,0
44941,310,6,4,11,0.354555716,1023,12,0.943194554,0
44942,204,6,4,11,0.820097426,893,6,0.943194554,0
44943,295,6,4,5,0.752454614,962,6,0.943194554,0
44944,332,6,4,1,0.410261562,981,12,0.943194554,0
44945,265,6,4,5,0.851929338,882,12,0.943194554,0
44946,277,6,4,11,0.724601691,948,12,0.943194554,0
44947,357,6,4,5,0.824076415,942,6,0.943194554,0
44948,347,6,4,11,0.501778308,1089,12,0.943194554,0
44949,367,6,4,11,0.426177518,1058,6,0.943194554,0
44950,256,6,4,5,0.716643713,967,12,0.943194554,0
44951,320,6,4,5,0.84397136,879,6,0.943194554,0
44952,314,6,4,1,0.621147977,1034,6,0.943194554,0
44953,325,6,4,5,0.581358088,1011,6,0.943194554,0
44954,322,6,4,5,0.748475625,986,6,0.943194554,0
44955,270,6,4,1,0.784286526,907,6,0.943194554,0
44956,286,6,4,5,0.473925385,959,12,0.943194554,0
44957,265,6,4,1,0.772349559,942,12,0.943194554,0
44958,279,6,4,5,1.015067886,866,6,0.943194554,0
44959,251,6,4,5,0.855908327,949,12,0.943194554,0
44960,315,6,4,11,0.772349559,971,12,0.943194554,0
44961,303,6,4,11,0.577379099,972,6,0.943194554,0
44962,277,6,4,1,0.911614173,828,6,0.943194554,0
44963,304,6,4,11,0.549526176,932,12,0.943194554,0
44964,290,6,4,11,1.054857776,791,12,0.943194554,0
44965,337,6,4,1,0.720622702,929,6,0.943194554,0
44966,277,6,4,11,0.633084944,877,6,0.943194554,0
44967,262,6,4,11,0.278954925,1124,12,0.943194554,0
44968,269,6,4,5,0.668895845,976,6,0.943194554,0
44969,317,6,4,1,0.879782261,889,12,0.943194554,0
44970,338,6,4,5,0.613189999,1024,12,0.943194554,0
44971,283,6,4,5,0.88376125,892,12,0.943194554,0
44972,339,6,4,5,0.820097426,958,6,0.943194554,0
44973,373,6,4,11,0.57340011,920,12,0.943194554,0
44974,299,6,4,1,0.565442132,970,6,0.943194554,0
44975,341,6,4,11,0.597274044,941,6,0.943194554,0
44976,249,6,4,11,0.740517647,934,6,0.943194554,0
44977,288,6,4,11,0.430156507,1034,6,0.943194554,0
44978,347,6,4,5,0.637063933,969,12,0.943194554,0
44979,365,6,4,5,0.541568198,965,6,0.943194554,0
44980,319,6,4,1,0.625126966,1022,6,0.943194554,0
44981,316,6,4,1,0.776328548,947,12,0.943194554,0
44982,298,6,4,11,0.553505165,987,6,0.943194554,0
44983,341,6,4,11,0.76837057,892,6,0.943194554,0
44984,379,6,4,1,0.354555716,1001,6,0.943194554,0
44985,298,6,4,5,0.589316066,914,12,0.943194554,0
44986,241,6,4,5,1.03894182,850,12,0.943194554,0
44987,259,6,4,5,0.68879079,954,6,0.943194554,0
44988,364,6,4,1,0.875803272,914,12,0.943194554,0
44989,246,6,4,11,0.752454614,823,12,0.943194554,0
44990,290,6,4,11,0.756433603,990,12,0.943194554,0
44991,274,6,4,1,0.784286526,869,6,0.943194554,0
44992,260,6,4,5,0.740517647,902,6,0.943194554,0
44993,333,6,4,5,0.57340011,960,12,0.943194554,0
44994,307,6,4,5,0.605232022,991,12,0.943194554,0
44995,265,6,4,1,1.015067886,864,6,0.943194554,0
44996,300,6,4,11,0.855908327,887,12,0.943194554,0
44997,330,6,4,1,0.760412592,970,12,0.943194554,0
44998,352,6,4,11,0.434135496,963,6,0.943194554,0
44999,266,6,4,11,0.585337077,987,6,0.943194554,0
45000,277,6,4,11,0.776328548,898,6,0.943194554,0
45001,333,6,4,1,0.57340011,1031,12,0.943194554,0
45002,372,6,4,5,0.255080992,989,6,0.943194554,0
45003,378,6,4,1,0.529631231,1077,12,0.943194554,0
45004,279,6,4,5,0.724601691,909,12,0.943194554,0
45005,257,6,4,1,1.217996324,888,12,0.943194554,0
45006,357,6,4,5,0.561463143,1075,6,0.943194554,0
45007,254,6,4,11,0.668895845,944,6,0.943194554,0
45008,304,6,4,5,0.887740239,820,6,0.943194554,0
45009,314,6,4,5,0.72858068,950,6,0.943194554,0
45010,375,6,4,5,0.875803272,941,6,0.943194554,0
45011,390,6,4,5,0.473925385,1055,12,0.943194554,0
45012,349,6,4,1,0.263038969,1011,12,0.943194554,0
45013,325,6,4,5,0.668895845,906,6,0.943194554,0
45014,339,6,4,11,0.633084944,911,6,0.943194554,0
45015,266,6,4,5,0.899677206,846,12,0.943194554,0
45016,310,6,4,5,0.330681782,1037,12,0.943194554,0
45017,267,6,4,5,0.987214963,836,12,0.943194554,0
45018,337,6,4,11,0.633084944,1035,12,0.943194554,0
45019,300,6,4,11,0.824076415,957,6,0.943194554,0
45020,329,6,4,11,0.684811801,1007,6,0.943194554,0
45021,211,6,4,1,0.53361022,946,6,0.943194554,0
45022,366,6,4,1,0.569421121,970,6,0.943194554,0
45023,237,6,4,11,0.756433603,839,12,0.943194554,0
45024,348,6,4,1,0.684811801,1027,12,0.943194554,0
45025,254,6,4,11,0.712664724,1024,6,0.943194554,0
45026,313,6,4,11,0.740517647,1009,12,0.943194554,0
45027,310,6,4,1,0.430156507,998,6,0.943194554,0
